frame_id,source_dir,frame_dir,frame_number,raw_frame_path,split,crop_count,ground_truth_code,notes,session_observations
live-user-20260617-011113__frame-16,live-user-20260617-011113,frame-16,16,raw/live-user-20260617-011113/debug/frame-16,test,8,,Nova coleta Pixel; rotular manualmente. Dataset combinado; origem swe8-live-20260616-v1.,Coleta live-user-20260617-011113; dedupe exato por sha256(frame.png).
live-user-20260617-011113__frame-17,live-user-20260617-011113,frame-17,17,raw/live-user-20260617-011113/debug/frame-17,train,8,,Nova coleta Pixel; rotular manualmente. Dataset combinado; origem swe8-live-20260616-v1.,Coleta live-user-20260617-011113; dedupe exato por sha256(frame.png).
live-user-20260617-011113__frame-25,live-user-20260617-011113,frame-25,25,raw/live-user-20260617-011113/debug/frame-25,train,8,,Nova coleta Pixel; rotular manualmente. Dataset combinado; origem swe8-live-20260616-v1.,Coleta live-user-20260617-011113; dedupe exato por sha256(frame.png).
live-user-20260617-011113__frame-27,live-user-20260617-011113,frame-27,27,raw/live-user-20260617-011113/debug/frame-27,train,8,,Nova coleta Pixel; rotular manualmente. Dataset combinado; origem swe8-live-20260616-v1.,Coleta live-user-20260617-011113; dedupe exato por sha256(frame.png).
live-user-20260617-011113__frame-31,live-user-20260617-011113,frame-31,31,raw/live-user-20260617-011113/debug/frame-31,train,4,,Nova coleta Pixel; rotular manualmente. Dataset combinado; origem swe8-live-20260616-v1.,Coleta live-user-20260617-011113; dedupe exato por sha256(frame.png).
live-user-20260617-011113__frame-32,live-user-20260617-011113,frame-32,32,raw/live-user-20260617-011113/debug/frame-32,train,8,,Nova coleta Pixel; rotular manualmente. Dataset combinado; origem swe8-live-20260616-v1.,Coleta live-user-20260617-011113; dedupe exato por sha256(frame.png).
live-user-20260617-011113__frame-38,live-user-20260617-011113,frame-38,38,raw/live-user-20260617-011113/debug/frame-38,train,8,,Nova coleta Pixel; rotular manualmente. Dataset combinado; origem swe8-live-20260616-v1.,Coleta live-user-20260617-011113; dedupe exato por sha256(frame.png).
live-user-20260617-011113__frame-41,live-user-20260617-011113,frame-41,41,raw/live-user-20260617-011113/debug/frame-41,train,8,,Nova coleta Pixel; rotular manualmente. Dataset combinado; origem swe8-live-20260616-v1.,Coleta live-user-20260617-011113; dedupe exato por sha256(frame.png).
live-user-20260617-011113__frame-43,live-user-20260617-011113,frame-43,43,raw/live-user-20260617-011113/debug/frame-43,train,6,,Nova coleta Pixel; rotular manualmente. Dataset combinado; origem swe8-live-20260616-v1.,Coleta live-user-20260617-011113; dedupe exato por sha256(frame.png).
live-user-20260617-011113__frame-48,live-user-20260617-011113,frame-48,48,raw/live-user-20260617-011113/debug/frame-48,train,6,,Nova coleta Pixel; rotular manualmente. Dataset combinado; origem swe8-live-20260616-v1.,Coleta live-user-20260617-011113; dedupe exato por sha256(frame.png).
live-user-20260617-011113__frame-49,live-user-20260617-011113,frame-49,49,raw/live-user-20260617-011113/debug/frame-49,train,8,,Nova coleta Pixel; rotular manualmente. Dataset combinado; origem swe8-live-20260616-v1.,Coleta live-user-20260617-011113; dedupe exato por sha256(frame.png).
live-user-20260617-011113__frame-54,live-user-20260617-011113,frame-54,54,raw/live-user-20260617-011113/debug/frame-54,train,8,,Nova coleta Pixel; rotular manualmente. Dataset combinado; origem swe8-live-20260616-v1.,Coleta live-user-20260617-011113; dedupe exato por sha256(frame.png).
live-user-20260617-011113__frame-55,live-user-20260617-011113,frame-55,55,raw/live-user-20260617-011113/debug/frame-55,train,8,,Nova coleta Pixel; rotular manualmente. Dataset combinado; origem swe8-live-20260616-v1.,Coleta live-user-20260617-011113; dedupe exato por sha256(frame.png).
live-user-20260617-011113__frame-59,live-user-20260617-011113,frame-59,59,raw/live-user-20260617-011113/debug/frame-59,train,8,,Nova coleta Pixel; rotular manualmente. Dataset combinado; origem swe8-live-20260616-v1.,Coleta live-user-20260617-011113; dedupe exato por sha256(frame.png).
live-user-20260617-011113__frame-60,live-user-20260617-011113,frame-60,60,raw/live-user-20260617-011113/debug/frame-60,val,6,,Nova coleta Pixel; rotular manualmente. Dataset combinado; origem swe8-live-20260616-v1.,Coleta live-user-20260617-011113; dedupe exato por sha256(frame.png).
live-user-20260617-011113__frame-63,live-user-20260617-011113,frame-63,63,raw/live-user-20260617-011113/debug/frame-63,test,8,,Nova coleta Pixel; rotular manualmente. Dataset combinado; origem swe8-live-20260616-v1.,Coleta live-user-20260617-011113; dedupe exato por sha256(frame.png).
live-user-20260617-011113__frame-64,live-user-20260617-011113,frame-64,64,raw/live-user-20260617-011113/debug/frame-64,train,8,,Nova coleta Pixel; rotular manualmente. Dataset combinado; origem swe8-live-20260616-v1.,Coleta live-user-20260617-011113; dedupe exato por sha256(frame.png).
live-user-20260617-011113__frame-65,live-user-20260617-011113,frame-65,65,raw/live-user-20260617-011113/debug/frame-65,val,8,,Nova coleta Pixel; rotular manualmente. Dataset combinado; origem swe8-live-20260616-v1.,Coleta live-user-20260617-011113; dedupe exato por sha256(frame.png).
live-user-20260617-011113__frame-68,live-user-20260617-011113,frame-68,68,raw/live-user-20260617-011113/debug/frame-68,train,8,,Nova coleta Pixel; rotular manualmente. Dataset combinado; origem swe8-live-20260616-v1.,Coleta live-user-20260617-011113; dedupe exato por sha256(frame.png).
live-user-20260617-011113__frame-71,live-user-20260617-011113,frame-71,71,raw/live-user-20260617-011113/debug/frame-71,train,8,,Nova coleta Pixel; rotular manualmente. Dataset combinado; origem swe8-live-20260616-v1.,Coleta live-user-20260617-011113; dedupe exato por sha256(frame.png).
live-user-20260617-011113__frame-79,live-user-20260617-011113,frame-79,79,raw/live-user-20260617-011113/debug/frame-79,train,8,,Nova coleta Pixel; rotular manualmente. Dataset combinado; origem swe8-live-20260616-v1.,Coleta live-user-20260617-011113; dedupe exato por sha256(frame.png).
live-user-20260617-011113__frame-85,live-user-20260617-011113,frame-85,85,raw/live-user-20260617-011113/debug/frame-85,test,6,,Nova coleta Pixel; rotular manualmente. Dataset combinado; origem swe8-live-20260616-v1.,Coleta live-user-20260617-011113; dedupe exato por sha256(frame.png).
live-user-20260617-011113__frame-87,live-user-20260617-011113,frame-87,87,raw/live-user-20260617-011113/debug/frame-87,train,8,,Nova coleta Pixel; rotular manualmente. Dataset combinado; origem swe8-live-20260616-v1.,Coleta live-user-20260617-011113; dedupe exato por sha256(frame.png).
live-user-20260617-011113__frame-91,live-user-20260617-011113,frame-91,91,raw/live-user-20260617-011113/debug/frame-91,test,8,,Nova coleta Pixel; rotular manualmente. Dataset combinado; origem swe8-live-20260616-v1.,Coleta live-user-20260617-011113; dedupe exato por sha256(frame.png).
live-user-20260617-011113__frame-92,live-user-20260617-011113,frame-92,92,raw/live-user-20260617-011113/debug/frame-92,val,8,,Nova coleta Pixel; rotular manualmente. Dataset combinado; origem swe8-live-20260616-v1.,Coleta live-user-20260617-011113; dedupe exato por sha256(frame.png).
live-user-20260617-011113__frame-93,live-user-20260617-011113,frame-93,93,raw/live-user-20260617-011113/debug/frame-93,train,8,,Nova coleta Pixel; rotular manualmente. Dataset combinado; origem swe8-live-20260616-v1.,Coleta live-user-20260617-011113; dedupe exato por sha256(frame.png).
live-user-20260617-011113__frame-96,live-user-20260617-011113,frame-96,96,raw/live-user-20260617-011113/debug/frame-96,test,8,,Nova coleta Pixel; rotular manualmente. Dataset combinado; origem swe8-live-20260616-v1.,Coleta live-user-20260617-011113; dedupe exato por sha256(frame.png).
live-user-20260617-011113__frame-97,live-user-20260617-011113,frame-97,97,raw/live-user-20260617-011113/debug/frame-97,train,6,,Nova coleta Pixel; rotular manualmente. Dataset combinado; origem swe8-live-20260616-v1.,Coleta live-user-20260617-011113; dedupe exato por sha256(frame.png).
live-user-20260617-011113__frame-98,live-user-20260617-011113,frame-98,98,raw/live-user-20260617-011113/debug/frame-98,train,6,,Nova coleta Pixel; rotular manualmente. Dataset combinado; origem swe8-live-20260616-v1.,Coleta live-user-20260617-011113; dedupe exato por sha256(frame.png).
live-user-20260617-011113__frame-100,live-user-20260617-011113,frame-100,100,raw/live-user-20260617-011113/debug/frame-100,val,8,,Nova coleta Pixel; rotular manualmente. Dataset combinado; origem swe8-live-20260616-v1.,Coleta live-user-20260617-011113; dedupe exato por sha256(frame.png).
live-user-20260617-011113__frame-101,live-user-20260617-011113,frame-101,101,raw/live-user-20260617-011113/debug/frame-101,train,6,,Nova coleta Pixel; rotular manualmente. Dataset combinado; origem swe8-live-20260616-v1.,Coleta live-user-20260617-011113; dedupe exato por sha256(frame.png).
live-user-20260617-011113__frame-104,live-user-20260617-011113,frame-104,104,raw/live-user-20260617-011113/debug/frame-104,train,8,,Nova coleta Pixel; rotular manualmente. Dataset combinado; origem swe8-live-20260616-v1.,Coleta live-user-20260617-011113; dedupe exato por sha256(frame.png).
live-user-20260617-011113__frame-105,live-user-20260617-011113,frame-105,105,raw/live-user-20260617-011113/debug/frame-105,train,8,,Nova coleta Pixel; rotular manualmente. Dataset combinado; origem swe8-live-20260616-v1.,Coleta live-user-20260617-011113; dedupe exato por sha256(frame.png).
live-user-20260617-011113__frame-108,live-user-20260617-011113,frame-108,108,raw/live-user-20260617-011113/debug/frame-108,train,8,,Nova coleta Pixel; rotular manualmente. Dataset combinado; origem swe8-live-20260616-v1.,Coleta live-user-20260617-011113; dedupe exato por sha256(frame.png).
live-user-20260617-011113__frame-109,live-user-20260617-011113,frame-109,109,raw/live-user-20260617-011113/debug/frame-109,train,8,,Nova coleta Pixel; rotular manualmente. Dataset combinado; origem swe8-live-20260616-v1.,Coleta live-user-20260617-011113; dedupe exato por sha256(frame.png).
live-user-20260617-011113__frame-110,live-user-20260617-011113,frame-110,110,raw/live-user-20260617-011113/debug/frame-110,train,8,,Nova coleta Pixel; rotular manualmente. Dataset combinado; origem swe8-live-20260616-v1.,Coleta live-user-20260617-011113; dedupe exato por sha256(frame.png).
live-user-20260617-011113__frame-111,live-user-20260617-011113,frame-111,111,raw/live-user-20260617-011113/debug/frame-111,val,8,,Nova coleta Pixel; rotular manualmente. Dataset combinado; origem swe8-live-20260616-v1.,Coleta live-user-20260617-011113; dedupe exato por sha256(frame.png).
live-user-20260617-011113__frame-112,live-user-20260617-011113,frame-112,112,raw/live-user-20260617-011113/debug/frame-112,train,8,,Nova coleta Pixel; rotular manualmente. Dataset combinado; origem swe8-live-20260616-v1.,Coleta live-user-20260617-011113; dedupe exato por sha256(frame.png).
live-user-20260617-011113__frame-113,live-user-20260617-011113,frame-113,113,raw/live-user-20260617-011113/debug/frame-113,train,8,,Nova coleta Pixel; rotular manualmente. Dataset combinado; origem swe8-live-20260616-v1.,Coleta live-user-20260617-011113; dedupe exato por sha256(frame.png).
live-user-20260617-011113__frame-114,live-user-20260617-011113,frame-114,114,raw/live-user-20260617-011113/debug/frame-114,train,8,,Nova coleta Pixel; rotular manualmente. Dataset combinado; origem swe8-live-20260616-v1.,Coleta live-user-20260617-011113; dedupe exato por sha256(frame.png).
live-user-20260617-011113__frame-115,live-user-20260617-011113,frame-115,115,raw/live-user-20260617-011113/debug/frame-115,test,8,,Nova coleta Pixel; rotular manualmente. Dataset combinado; origem swe8-live-20260616-v1.,Coleta live-user-20260617-011113; dedupe exato por sha256(frame.png).
live-user-20260617-011113__frame-128,live-user-20260617-011113,frame-128,128,raw/live-user-20260617-011113/debug/frame-128,train,4,,Nova coleta Pixel; rotular manualmente. Dataset combinado; origem swe8-live-20260616-v1.,Coleta live-user-20260617-011113; dedupe exato por sha256(frame.png).
live-user-20260617-011113__frame-133,live-user-20260617-011113,frame-133,133,raw/live-user-20260617-011113/debug/frame-133,train,4,,Nova coleta Pixel; rotular manualmente. Dataset combinado; origem swe8-live-20260616-v1.,Coleta live-user-20260617-011113; dedupe exato por sha256(frame.png).
pixel-live-20260617-090351__frame-26,pixel-live-20260617-090351,frame-26,26,raw/pixel-live-20260617-090351/debug/frame-26,test,8,,Nova coleta Pixel 2026-06-17; rotular manualmente. Dataset combinado; origem pixel-live-20260617-090351.,Coleta iniciada apos marker .codex-new-data-start-20260617-090351; app Android codex-independent-worktree; Salvar quadros ligado.
pixel-live-20260617-090351__frame-28,pixel-live-20260617-090351,frame-28,28,raw/pixel-live-20260617-090351/debug/frame-28,train,8,,Nova coleta Pixel 2026-06-17; rotular manualmente. Dataset combinado; origem pixel-live-20260617-090351.,Coleta iniciada apos marker .codex-new-data-start-20260617-090351; app Android codex-independent-worktree; Salvar quadros ligado.
pixel-live-20260617-090351__frame-29,pixel-live-20260617-090351,frame-29,29,raw/pixel-live-20260617-090351/debug/frame-29,train,8,,Nova coleta Pixel 2026-06-17; rotular manualmente. Dataset combinado; origem pixel-live-20260617-090351.,Coleta iniciada apos marker .codex-new-data-start-20260617-090351; app Android codex-independent-worktree; Salvar quadros ligado.
pixel-live-20260617-090351__frame-30,pixel-live-20260617-090351,frame-30,30,raw/pixel-live-20260617-090351/debug/frame-30,train,8,,Nova coleta Pixel 2026-06-17; rotular manualmente. Dataset combinado; origem pixel-live-20260617-090351.,Coleta iniciada apos marker .codex-new-data-start-20260617-090351; app Android codex-independent-worktree; Salvar quadros ligado.
pixel-live-20260617-090351__frame-31,pixel-live-20260617-090351,frame-31,31,raw/pixel-live-20260617-090351/debug/frame-31,train,8,,Nova coleta Pixel 2026-06-17; rotular manualmente. Dataset combinado; origem pixel-live-20260617-090351.,Coleta iniciada apos marker .codex-new-data-start-20260617-090351; app Android codex-independent-worktree; Salvar quadros ligado.
pixel-live-20260617-090351__frame-33,pixel-live-20260617-090351,frame-33,33,raw/pixel-live-20260617-090351/debug/frame-33,val,8,,Nova coleta Pixel 2026-06-17; rotular manualmente. Dataset combinado; origem pixel-live-20260617-090351.,Coleta iniciada apos marker .codex-new-data-start-20260617-090351; app Android codex-independent-worktree; Salvar quadros ligado.
pixel-live-20260617-090351__frame-35,pixel-live-20260617-090351,frame-35,35,raw/pixel-live-20260617-090351/debug/frame-35,train,8,,Nova coleta Pixel 2026-06-17; rotular manualmente. Dataset combinado; origem pixel-live-20260617-090351.,Coleta iniciada apos marker .codex-new-data-start-20260617-090351; app Android codex-independent-worktree; Salvar quadros ligado.
pixel-live-20260617-090351__frame-72,pixel-live-20260617-090351,frame-72,72,raw/pixel-live-20260617-090351/debug/frame-72,train,8,,Nova coleta Pixel 2026-06-17; rotular manualmente. Dataset combinado; origem pixel-live-20260617-090351.,Coleta iniciada apos marker .codex-new-data-start-20260617-090351; app Android codex-independent-worktree; Salvar quadros ligado.
pixel-live-20260617-090351__frame-75,pixel-live-20260617-090351,frame-75,75,raw/pixel-live-20260617-090351/debug/frame-75,train,8,,Nova coleta Pixel 2026-06-17; rotular manualmente. Dataset combinado; origem pixel-live-20260617-090351.,Coleta iniciada apos marker .codex-new-data-start-20260617-090351; app Android codex-independent-worktree; Salvar quadros ligado.
pixel-live-20260617-090351__frame-76,pixel-live-20260617-090351,frame-76,76,raw/pixel-live-20260617-090351/debug/frame-76,train,8,,Nova coleta Pixel 2026-06-17; rotular manualmente. Dataset combinado; origem pixel-live-20260617-090351.,Coleta iniciada apos marker .codex-new-data-start-20260617-090351; app Android codex-independent-worktree; Salvar quadros ligado.
pixel-live-20260617-090351__frame-77,pixel-live-20260617-090351,frame-77,77,raw/pixel-live-20260617-090351/debug/frame-77,test,8,,Nova coleta Pixel 2026-06-17; rotular manualmente. Dataset combinado; origem pixel-live-20260617-090351.,Coleta iniciada apos marker .codex-new-data-start-20260617-090351; app Android codex-independent-worktree; Salvar quadros ligado.
pixel-live-20260617-090351__frame-78,pixel-live-20260617-090351,frame-78,78,raw/pixel-live-20260617-090351/debug/frame-78,train,8,,Nova coleta Pixel 2026-06-17; rotular manualmente. Dataset combinado; origem pixel-live-20260617-090351.,Coleta iniciada apos marker .codex-new-data-start-20260617-090351; app Android codex-independent-worktree; Salvar quadros ligado.
pixel-live-20260617-090351__frame-84,pixel-live-20260617-090351,frame-84,84,raw/pixel-live-20260617-090351/debug/frame-84,train,8,,Nova coleta Pixel 2026-06-17; rotular manualmente. Dataset combinado; origem pixel-live-20260617-090351.,Coleta iniciada apos marker .codex-new-data-start-20260617-090351; app Android codex-independent-worktree; Salvar quadros ligado.
pixel-live-20260617-090351__frame-85,pixel-live-20260617-090351,frame-85,85,raw/pixel-live-20260617-090351/debug/frame-85,train,8,,Nova coleta Pixel 2026-06-17; rotular manualmente. Dataset combinado; origem pixel-live-20260617-090351.,Coleta iniciada apos marker .codex-new-data-start-20260617-090351; app Android codex-independent-worktree; Salvar quadros ligado.
pixel-live-20260617-090351__frame-86,pixel-live-20260617-090351,frame-86,86,raw/pixel-live-20260617-090351/debug/frame-86,train,8,,Nova coleta Pixel 2026-06-17; rotular manualmente. Dataset combinado; origem pixel-live-20260617-090351.,Coleta iniciada apos marker .codex-new-data-start-20260617-090351; app Android codex-independent-worktree; Salvar quadros ligado.
pixel-live-20260617-090351__frame-88,pixel-live-20260617-090351,frame-88,88,raw/pixel-live-20260617-090351/debug/frame-88,val,8,,Nova coleta Pixel 2026-06-17; rotular manualmente. Dataset combinado; origem pixel-live-20260617-090351.,Coleta iniciada apos marker .codex-new-data-start-20260617-090351; app Android codex-independent-worktree; Salvar quadros ligado.
pixel-live-20260617-090351__frame-97,pixel-live-20260617-090351,frame-97,97,raw/pixel-live-20260617-090351/debug/frame-97,train,8,,Nova coleta Pixel 2026-06-17; rotular manualmente. Dataset combinado; origem pixel-live-20260617-090351.,Coleta iniciada apos marker .codex-new-data-start-20260617-090351; app Android codex-independent-worktree; Salvar quadros ligado.
pixel-live-20260617-090351__frame-102,pixel-live-20260617-090351,frame-102,102,raw/pixel-live-20260617-090351/debug/frame-102,train,8,,Nova coleta Pixel 2026-06-17; rotular manualmente. Dataset combinado; origem pixel-live-20260617-090351.,Coleta iniciada apos marker .codex-new-data-start-20260617-090351; app Android codex-independent-worktree; Salvar quadros ligado.
pixel-live-20260617-090351__frame-106,pixel-live-20260617-090351,frame-106,106,raw/pixel-live-20260617-090351/debug/frame-106,train,8,,Nova coleta Pixel 2026-06-17; rotular manualmente. Dataset combinado; origem pixel-live-20260617-090351.,Coleta iniciada apos marker .codex-new-data-start-20260617-090351; app Android codex-independent-worktree; Salvar quadros ligado.
pixel-live-20260617-090351__frame-117,pixel-live-20260617-090351,frame-117,117,raw/pixel-live-20260617-090351/debug/frame-117,train,8,,Nova coleta Pixel 2026-06-17; rotular manualmente. Dataset combinado; origem pixel-live-20260617-090351.,Coleta iniciada apos marker .codex-new-data-start-20260617-090351; app Android codex-independent-worktree; Salvar quadros ligado.
pixel-live-20260617-090351__frame-118,pixel-live-20260617-090351,frame-118,118,raw/pixel-live-20260617-090351/debug/frame-118,test,8,,Nova coleta Pixel 2026-06-17; rotular manualmente. Dataset combinado; origem pixel-live-20260617-090351.,Coleta iniciada apos marker .codex-new-data-start-20260617-090351; app Android codex-independent-worktree; Salvar quadros ligado.
pixel-live-20260617-090351__frame-119,pixel-live-20260617-090351,frame-119,119,raw/pixel-live-20260617-090351/debug/frame-119,train,8,,Nova coleta Pixel 2026-06-17; rotular manualmente. Dataset combinado; origem pixel-live-20260617-090351.,Coleta iniciada apos marker .codex-new-data-start-20260617-090351; app Android codex-independent-worktree; Salvar quadros ligado.
pixel-live-20260617-090351__frame-122,pixel-live-20260617-090351,frame-122,122,raw/pixel-live-20260617-090351/debug/frame-122,train,8,,Nova coleta Pixel 2026-06-17; rotular manualmente. Dataset combinado; origem pixel-live-20260617-090351.,Coleta iniciada apos marker .codex-new-data-start-20260617-090351; app Android codex-independent-worktree; Salvar quadros ligado.
pixel-live-20260617-090351__frame-123,pixel-live-20260617-090351,frame-123,123,raw/pixel-live-20260617-090351/debug/frame-123,train,8,,Nova coleta Pixel 2026-06-17; rotular manualmente. Dataset combinado; origem pixel-live-20260617-090351.,Coleta iniciada apos marker .codex-new-data-start-20260617-090351; app Android codex-independent-worktree; Salvar quadros ligado.
pixel-live-20260617-090351__frame-124,pixel-live-20260617-090351,frame-124,124,raw/pixel-live-20260617-090351/debug/frame-124,train,8,,Nova coleta Pixel 2026-06-17; rotular manualmente. Dataset combinado; origem pixel-live-20260617-090351.,Coleta iniciada apos marker .codex-new-data-start-20260617-090351; app Android codex-independent-worktree; Salvar quadros ligado.
pixel-live-20260617-090351__frame-125,pixel-live-20260617-090351,frame-125,125,raw/pixel-live-20260617-090351/debug/frame-125,val,8,,Nova coleta Pixel 2026-06-17; rotular manualmente. Dataset combinado; origem pixel-live-20260617-090351.,Coleta iniciada apos marker .codex-new-data-start-20260617-090351; app Android codex-independent-worktree; Salvar quadros ligado.
pixel-live-20260617-090351__frame-128,pixel-live-20260617-090351,frame-128,128,raw/pixel-live-20260617-090351/debug/frame-128,train,8,,Nova coleta Pixel 2026-06-17; rotular manualmente. Dataset combinado; origem pixel-live-20260617-090351.,Coleta iniciada apos marker .codex-new-data-start-20260617-090351; app Android codex-independent-worktree; Salvar quadros ligado.
pixel-live-20260617-090351__frame-129,pixel-live-20260617-090351,frame-129,129,raw/pixel-live-20260617-090351/debug/frame-129,train,8,,Nova coleta Pixel 2026-06-17; rotular manualmente. Dataset combinado; origem pixel-live-20260617-090351.,Coleta iniciada apos marker .codex-new-data-start-20260617-090351; app Android codex-independent-worktree; Salvar quadros ligado.
pixel-live-20260617-090351__frame-131,pixel-live-20260617-090351,frame-131,131,raw/pixel-live-20260617-090351/debug/frame-131,train,8,,Nova coleta Pixel 2026-06-17; rotular manualmente. Dataset combinado; origem pixel-live-20260617-090351.,Coleta iniciada apos marker .codex-new-data-start-20260617-090351; app Android codex-independent-worktree; Salvar quadros ligado.
pixel-live-20260617-090351__frame-134,pixel-live-20260617-090351,frame-134,134,raw/pixel-live-20260617-090351/debug/frame-134,train,8,,Nova coleta Pixel 2026-06-17; rotular manualmente. Dataset combinado; origem pixel-live-20260617-090351.,Coleta iniciada apos marker .codex-new-data-start-20260617-090351; app Android codex-independent-worktree; Salvar quadros ligado.
pixel-live-20260617-090351__frame-135,pixel-live-20260617-090351,frame-135,135,raw/pixel-live-20260617-090351/debug/frame-135,test,8,,Nova coleta Pixel 2026-06-17; rotular manualmente. Dataset combinado; origem pixel-live-20260617-090351.,Coleta iniciada apos marker .codex-new-data-start-20260617-090351; app Android codex-independent-worktree; Salvar quadros ligado.
pixel-live-20260617-090351__frame-136,pixel-live-20260617-090351,frame-136,136,raw/pixel-live-20260617-090351/debug/frame-136,train,8,,Nova coleta Pixel 2026-06-17; rotular manualmente. Dataset combinado; origem pixel-live-20260617-090351.,Coleta iniciada apos marker .codex-new-data-start-20260617-090351; app Android codex-independent-worktree; Salvar quadros ligado.
pixel-live-20260617-090351__frame-137,pixel-live-20260617-090351,frame-137,137,raw/pixel-live-20260617-090351/debug/frame-137,train,8,,Nova coleta Pixel 2026-06-17; rotular manualmente. Dataset combinado; origem pixel-live-20260617-090351.,Coleta iniciada apos marker .codex-new-data-start-20260617-090351; app Android codex-independent-worktree; Salvar quadros ligado.
pixel-live-20260617-090351__frame-138,pixel-live-20260617-090351,frame-138,138,raw/pixel-live-20260617-090351/debug/frame-138,train,8,,Nova coleta Pixel 2026-06-17; rotular manualmente. Dataset combinado; origem pixel-live-20260617-090351.,Coleta iniciada apos marker .codex-new-data-start-20260617-090351; app Android codex-independent-worktree; Salvar quadros ligado.
pixel-live-20260617-090351__frame-139,pixel-live-20260617-090351,frame-139,139,raw/pixel-live-20260617-090351/debug/frame-139,train,8,,Nova coleta Pixel 2026-06-17; rotular manualmente. Dataset combinado; origem pixel-live-20260617-090351.,Coleta iniciada apos marker .codex-new-data-start-20260617-090351; app Android codex-independent-worktree; Salvar quadros ligado.
pixel-live-20260617-090351__frame-142,pixel-live-20260617-090351,frame-142,142,raw/pixel-live-20260617-090351/debug/frame-142,val,8,,Nova coleta Pixel 2026-06-17; rotular manualmente. Dataset combinado; origem pixel-live-20260617-090351.,Coleta iniciada apos marker .codex-new-data-start-20260617-090351; app Android codex-independent-worktree; Salvar quadros ligado.
pixel-live-20260617-090351__frame-143,pixel-live-20260617-090351,frame-143,143,raw/pixel-live-20260617-090351/debug/frame-143,train,8,,Nova coleta Pixel 2026-06-17; rotular manualmente. Dataset combinado; origem pixel-live-20260617-090351.,Coleta iniciada apos marker .codex-new-data-start-20260617-090351; app Android codex-independent-worktree; Salvar quadros ligado.
pixel-live-20260617-090351__frame-144,pixel-live-20260617-090351,frame-144,144,raw/pixel-live-20260617-090351/debug/frame-144,train,8,,Nova coleta Pixel 2026-06-17; rotular manualmente. Dataset combinado; origem pixel-live-20260617-090351.,Coleta iniciada apos marker .codex-new-data-start-20260617-090351; app Android codex-independent-worktree; Salvar quadros ligado.
pixel-live-20260617-090351__frame-145,pixel-live-20260617-090351,frame-145,145,raw/pixel-live-20260617-090351/debug/frame-145,train,8,,Nova coleta Pixel 2026-06-17; rotular manualmente. Dataset combinado; origem pixel-live-20260617-090351.,Coleta iniciada apos marker .codex-new-data-start-20260617-090351; app Android codex-independent-worktree; Salvar quadros ligado.
pixel-live-20260617-090351__frame-146,pixel-live-20260617-090351,frame-146,146,raw/pixel-live-20260617-090351/debug/frame-146,train,8,,Nova coleta Pixel 2026-06-17; rotular manualmente. Dataset combinado; origem pixel-live-20260617-090351.,Coleta iniciada apos marker .codex-new-data-start-20260617-090351; app Android codex-independent-worktree; Salvar quadros ligado.
pixel-live-20260617-090351__frame-147,pixel-live-20260617-090351,frame-147,147,raw/pixel-live-20260617-090351/debug/frame-147,test,8,,Nova coleta Pixel 2026-06-17; rotular manualmente. Dataset combinado; origem pixel-live-20260617-090351.,Coleta iniciada apos marker .codex-new-data-start-20260617-090351; app Android codex-independent-worktree; Salvar quadros ligado.
pixel-live-20260617-090351__frame-148,pixel-live-20260617-090351,frame-148,148,raw/pixel-live-20260617-090351/debug/frame-148,train,8,,Nova coleta Pixel 2026-06-17; rotular manualmente. Dataset combinado; origem pixel-live-20260617-090351.,Coleta iniciada apos marker .codex-new-data-start-20260617-090351; app Android codex-independent-worktree; Salvar quadros ligado.
pixel-live-20260617-090351__frame-149,pixel-live-20260617-090351,frame-149,149,raw/pixel-live-20260617-090351/debug/frame-149,train,8,,Nova coleta Pixel 2026-06-17; rotular manualmente. Dataset combinado; origem pixel-live-20260617-090351.,Coleta iniciada apos marker .codex-new-data-start-20260617-090351; app Android codex-independent-worktree; Salvar quadros ligado.
pixel-live-20260617-090351__frame-150,pixel-live-20260617-090351,frame-150,150,raw/pixel-live-20260617-090351/debug/frame-150,train,8,,Nova coleta Pixel 2026-06-17; rotular manualmente. Dataset combinado; origem pixel-live-20260617-090351.,Coleta iniciada apos marker .codex-new-data-start-20260617-090351; app Android codex-independent-worktree; Salvar quadros ligado.
pixel-live-20260617-090351__frame-154,pixel-live-20260617-090351,frame-154,154,raw/pixel-live-20260617-090351/debug/frame-154,train,8,,Nova coleta Pixel 2026-06-17; rotular manualmente. Dataset combinado; origem pixel-live-20260617-090351.,Coleta iniciada apos marker .codex-new-data-start-20260617-090351; app Android codex-independent-worktree; Salvar quadros ligado.
pixel-live-20260617-090351__frame-155,pixel-live-20260617-090351,frame-155,155,raw/pixel-live-20260617-090351/debug/frame-155,val,8,,Nova coleta Pixel 2026-06-17; rotular manualmente. Dataset combinado; origem pixel-live-20260617-090351.,Coleta iniciada apos marker .codex-new-data-start-20260617-090351; app Android codex-independent-worktree; Salvar quadros ligado.
pixel-live-20260617-090351__frame-156,pixel-live-20260617-090351,frame-156,156,raw/pixel-live-20260617-090351/debug/frame-156,train,8,,Nova coleta Pixel 2026-06-17; rotular manualmente. Dataset combinado; origem pixel-live-20260617-090351.,Coleta iniciada apos marker .codex-new-data-start-20260617-090351; app Android codex-independent-worktree; Salvar quadros ligado.
